38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:07:29.0 (494763)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
18:07:29.0 (532088)|EXECUTION_STARTED
18:07:29.0 (539623)|CODE_UNIT_STARTED|[EXTERNAL]|aura
18:07:29.0 (926761)|HEAP_ALLOCATE|[72]|Bytes:3
18:07:29.0 (1012815)|HEAP_ALLOCATE|[77]|Bytes:152
18:07:29.0 (1049243)|HEAP_ALLOCATE|[342]|Bytes:408
18:07:29.0 (1091641)|HEAP_ALLOCATE|[355]|Bytes:408
18:07:29.0 (1114609)|HEAP_ALLOCATE|[467]|Bytes:48
18:07:29.0 (1147924)|HEAP_ALLOCATE|[139]|Bytes:6
18:07:29.0 (1182696)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (1207479)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (17728973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (17757928)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (17819497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
18:07:29.0 (17829337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
18:07:29.0 (19285822)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.inviteForKickoff
18:07:29.0 (19599601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
18:07:29.0 (19606656)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:83
18:07:29.0 (19609451)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
18:07:29.0 (19625787)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
18:07:29.0 (19630299)|STATEMENT_EXECUTE|[14]
18:07:29.0 (19638200)|STATEMENT_EXECUTE|[14]
18:07:29.0 (19669904)|HEAP_ALLOCATE|[50]|Bytes:5
18:07:29.0 (19688911)|HEAP_ALLOCATE|[56]|Bytes:5
18:07:29.0 (19697339)|HEAP_ALLOCATE|[64]|Bytes:7
18:07:29.0 (19738217)|SYSTEM_MODE_ENTER|true
18:07:29.0 (19759639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
18:07:29.0 (19766895)|STATEMENT_EXECUTE|[1020]
18:07:29.0 (19768565)|STATEMENT_EXECUTE|[1056]
18:07:29.0 (19769562)|STATEMENT_EXECUTE|[1078]
18:07:29.0 (19770564)|STATEMENT_EXECUTE|[1127]
18:07:29.0 (19771647)|STATEMENT_EXECUTE|[1160]
18:07:29.0 (19775840)|SYSTEM_MODE_EXIT|true
18:07:29.0 (19786115)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
18:07:29.0 (19810184)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
18:07:29.0 (19813367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (19819286)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
18:07:29.0 (19820756)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:07:29.0 (19822032)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
18:07:29.0 (19840101)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
18:07:29.0 (19846869)|SYSTEM_MODE_ENTER|false
18:07:29.0 (19859747)|VARIABLE_SCOPE_BEGIN|[701]|accPlanTeamIds|List<String>|true|false
18:07:29.0 (19930567)|VARIABLE_ASSIGNMENT|[701]|accPlanTeamIds|{"s":1,"v":["a1P3E0000008a35UAA","a1P3E0000008iPVUAY","a1P3E0000008iD5UAI"]}|0x143ae45
18:07:29.0 (19943213)|VARIABLE_SCOPE_BEGIN|[701]|accPlanId|String|false|false
18:07:29.0 (19954251)|VARIABLE_ASSIGNMENT|[701]|accPlanId|"a093E000000sCLFQA2"
18:07:29.0 (19962737)|VARIABLE_SCOPE_BEGIN|[701]|accPlan|Som_Kam__c|true|false
18:07:29.0 (20033359)|VARIABLE_ASSIGNMENT|[701]|accPlan|{"Som_EmailText__c":"Das ist ein Test.Tex (73 more) ...","Som_EmailSubject__c":"Account Plan Test-Ac (40 more) ...","Som_Review__c":"2016-08-05T00:00:00.000Z","Som_Year__c":2016,"Som_Account__r":{"Id":"0013E000006KJGeQAO","Name":"Test-Account RH"},"Id":"a093E000000sCLFQA2","Som_Account__c":"0013E000006KJGeQAO","Som_Kickoff__c":"2016-07-30T00:00:00.000Z","Name":"AP_2016-000004"}|0x68468a49
18:07:29.0 (20047931)|VARIABLE_SCOPE_BEGIN|[701]|accId|String|false|false
18:07:29.0 (20062072)|VARIABLE_ASSIGNMENT|[701]|accId|"0013E000006KJGeQAO"
18:07:29.0 (20069514)|VARIABLE_SCOPE_BEGIN|[701]|hostUrl|String|false|false
18:07:29.0 (20079711)|VARIABLE_ASSIGNMENT|[701]|hostUrl|"https://p7s1--kam.li (17 more) ..."
18:07:29.0 (20086871)|VARIABLE_SCOPE_BEGIN|[701]|selectedYear|String|false|false
18:07:29.0 (20098014)|VARIABLE_ASSIGNMENT|[701]|selectedYear|2016
18:07:29.0 (20114891)|SYSTEM_MODE_ENTER|true
18:07:29.0 (20122147)|HEAP_ALLOCATE|[702]|Bytes:5
18:07:29.0 (20127793)|STATEMENT_EXECUTE|[701]
18:07:29.0 (20129902)|STATEMENT_EXECUTE|[702]
18:07:29.0 (20135637)|VARIABLE_SCOPE_BEGIN|[702]|resp|P7S1_ApexResponse|true|false
18:07:29.0 (20145568)|VARIABLE_ASSIGNMENT|[702]|resp|null|
18:07:29.0 (20149160)|STATEMENT_EXECUTE|[703]
18:07:29.0 (20523352)|SAVEPOINT_SET|[703]|SavepointValue0
18:07:29.0 (20542265)|HEAP_ALLOCATE|[703]|Bytes:16
18:07:29.0 (20562583)|VARIABLE_SCOPE_BEGIN|[703]|sp|System.Savepoint|true|false
18:07:29.0 (20711487)|VARIABLE_ASSIGNMENT|[703]|sp|"common.apex.runtime.impl.ApexUserSavepoint@3e44af83"|0x3e44af83
18:07:29.0 (20718011)|STATEMENT_EXECUTE|[705]
18:07:29.0 (20720291)|STATEMENT_EXECUTE|[705]
18:07:29.0 (20722017)|STATEMENT_EXECUTE|[706]
18:07:29.0 (20758383)|METHOD_ENTRY|[706]|01p3E0000004a8n|Som_Kam_CmpCtrl.sendMails(String, Som_Kam__c, List<String>, String, Boolean)
18:07:29.0 (20803344)|VARIABLE_SCOPE_BEGIN|[619]|accPlanId|String|false|false
18:07:29.0 (20815236)|VARIABLE_ASSIGNMENT|[619]|accPlanId|"a093E000000sCLFQA2"
18:07:29.0 (20824234)|VARIABLE_SCOPE_BEGIN|[619]|accPlanFromCmp|Som_Kam__c|true|false
18:07:29.0 (20872074)|VARIABLE_ASSIGNMENT|[619]|accPlanFromCmp|{"Som_EmailText__c":"Das ist ein Test.Tex (73 more) ...","Som_EmailSubject__c":"Account Plan Test-Ac (40 more) ...","Som_Review__c":"2016-08-05T00:00:00.000Z","Som_Year__c":2016,"Som_Account__r":{"Id":"0013E000006KJGeQAO","Name":"Test-Account RH"},"Id":"a093E000000sCLFQA2","Som_Account__c":"0013E000006KJGeQAO","Som_Kickoff__c":"2016-07-30T00:00:00.000Z","Name":"AP_2016-000004"}|0x68468a49
18:07:29.0 (20884309)|VARIABLE_SCOPE_BEGIN|[619]|accPlanTeamIds|List<String>|true|false
18:07:29.0 (20903063)|VARIABLE_ASSIGNMENT|[619]|accPlanTeamIds|{"s":1,"v":["a1P3E0000008a35UAA","a1P3E0000008iPVUAY","a1P3E0000008iD5UAI"]}|0x143ae45
18:07:29.0 (20911994)|VARIABLE_SCOPE_BEGIN|[619]|hostUrl|String|false|false
18:07:29.0 (20921875)|VARIABLE_ASSIGNMENT|[619]|hostUrl|"https://p7s1--kam.li (17 more) ..."
18:07:29.0 (20931874)|VARIABLE_SCOPE_BEGIN|[619]|isKickoff|Boolean|false|false
18:07:29.0 (20940466)|VARIABLE_ASSIGNMENT|[619]|isKickoff|true
18:07:29.0 (20950812)|HEAP_ALLOCATE|[621]|Bytes:5
18:07:29.0 (20956538)|STATEMENT_EXECUTE|[619]
18:07:29.0 (20958924)|STATEMENT_EXECUTE|[621]
18:07:29.0 (20963312)|HEAP_ALLOCATE|[621]|Bytes:160
18:07:29.0 (20973482)|HEAP_ALLOCATE|[621]|Bytes:4
18:07:29.0 (20986710)|HEAP_ALLOCATE|[621]|Bytes:7
18:07:29.0 (21490198)|SOQL_EXECUTE_BEGIN|[621]|Aggregations:0|SELECT Id, Som_Kickoff__c, Som_Review__c, Som_EmailText__c, Som_EmailSubject__c, Som_Account__c, Som_Account__r.Name FROM Som_Kam__c WHERE Id = :tmpVar1 LIMIT 1
18:07:29.0 (39131920)|SOQL_EXECUTE_END|[621]|Rows:1
18:07:29.0 (39166594)|HEAP_ALLOCATE|[621]|Bytes:8
18:07:29.0 (39184236)|HEAP_ALLOCATE|[621]|Bytes:245
