37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:37:25.0 (341088)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
14:37:25.0 (379481)|EXECUTION_STARTED
14:37:25.0 (384357)|CODE_UNIT_STARTED|[EXTERNAL]|aura
14:37:25.0 (677597)|HEAP_ALLOCATE|[72]|Bytes:3
14:37:25.0 (734233)|HEAP_ALLOCATE|[77]|Bytes:152
14:37:25.0 (753431)|HEAP_ALLOCATE|[342]|Bytes:408
14:37:25.0 (772065)|HEAP_ALLOCATE|[355]|Bytes:408
14:37:25.0 (789113)|HEAP_ALLOCATE|[467]|Bytes:48
14:37:25.0 (818895)|HEAP_ALLOCATE|[139]|Bytes:6
14:37:25.0 (847894)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
14:37:25.0 (860848)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
14:37:25.0 (1984106)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
14:37:25.0 (2082346)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
14:37:25.0 (2090796)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
14:37:25.0 (2094194)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
14:37:25.0 (2097467)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
14:37:25.0 (2100928)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
14:37:25.0 (2104396)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
14:37:25.0 (2108453)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
14:37:25.0 (2111606)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
14:37:25.0 (2295874)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
14:37:25.0 (2303074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
14:37:25.0 (2320201)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
14:37:25.0 (2324968)|STATEMENT_EXECUTE|[1]
14:37:25.0 (2330404)|STATEMENT_EXECUTE|[1]
14:37:25.0 (2370493)|HEAP_ALLOCATE|[50]|Bytes:5
14:37:25.0 (2398483)|HEAP_ALLOCATE|[56]|Bytes:5
14:37:25.0 (2408317)|HEAP_ALLOCATE|[64]|Bytes:7
14:37:25.0 (2431987)|SYSTEM_MODE_ENTER|true
14:37:25.0 (2452048)|HEAP_ALLOCATE|[3]|Bytes:5
14:37:25.0 (2456499)|STATEMENT_EXECUTE|[3]
14:37:25.0 (2459962)|HEAP_ALLOCATE|[3]|Bytes:23
14:37:25.0 (10205443)|HEAP_ALLOCATE|[3]|Bytes:11
14:37:25.0 (10263337)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
