37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:20:34.0 (313505)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
10:20:34.0 (351317)|EXECUTION_STARTED
10:20:34.0 (357264)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
10:20:34.0 (534179)|HEAP_ALLOCATE|[72]|Bytes:3
10:20:34.0 (595807)|HEAP_ALLOCATE|[77]|Bytes:152
10:20:34.0 (617566)|HEAP_ALLOCATE|[342]|Bytes:408
10:20:34.0 (639494)|HEAP_ALLOCATE|[355]|Bytes:408
10:20:34.0 (659733)|HEAP_ALLOCATE|[467]|Bytes:48
10:20:34.0 (695902)|HEAP_ALLOCATE|[139]|Bytes:6
10:20:34.0 (785778)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
10:20:34.0 (791360)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
10:20:34.0 (793780)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
10:20:34.0 (805032)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
10:20:34.0 (809518)|STATEMENT_EXECUTE|[14]
10:20:34.0 (814530)|STATEMENT_EXECUTE|[14]
10:20:34.0 (853599)|HEAP_ALLOCATE|[50]|Bytes:5
10:20:34.0 (879067)|HEAP_ALLOCATE|[56]|Bytes:5
10:20:34.0 (888056)|HEAP_ALLOCATE|[64]|Bytes:7
10:20:34.0 (909271)|SYSTEM_MODE_ENTER|true
10:20:34.0 (930393)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:20:34.0 (935503)|STATEMENT_EXECUTE|[932]
10:20:34.0 (937204)|STATEMENT_EXECUTE|[953]
10:20:34.0 (938444)|STATEMENT_EXECUTE|[975]
10:20:34.0 (939541)|STATEMENT_EXECUTE|[1021]
10:20:34.0 (940790)|STATEMENT_EXECUTE|[1054]
10:20:34.0 (946644)|SYSTEM_MODE_EXIT|true
10:20:34.0 (956170)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
10:20:34.0 (976097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
