37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:32:05.0 (333805)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
10:32:05.0 (369643)|EXECUTION_STARTED
10:32:05.0 (375623)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
10:32:05.0 (566135)|HEAP_ALLOCATE|[72]|Bytes:3
10:32:05.0 (629490)|HEAP_ALLOCATE|[77]|Bytes:152
10:32:05.0 (650486)|HEAP_ALLOCATE|[342]|Bytes:408
10:32:05.0 (668737)|HEAP_ALLOCATE|[355]|Bytes:408
10:32:05.0 (685862)|HEAP_ALLOCATE|[467]|Bytes:48
10:32:05.0 (718100)|HEAP_ALLOCATE|[139]|Bytes:6
10:32:05.0 (817625)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
10:32:05.0 (823067)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
10:32:05.0 (825331)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
10:32:05.0 (841559)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
10:32:05.0 (846951)|STATEMENT_EXECUTE|[14]
10:32:05.0 (852624)|STATEMENT_EXECUTE|[14]
10:32:05.0 (888119)|HEAP_ALLOCATE|[50]|Bytes:5
10:32:05.0 (913959)|HEAP_ALLOCATE|[56]|Bytes:5
10:32:05.0 (922364)|HEAP_ALLOCATE|[64]|Bytes:7
10:32:05.0 (944412)|SYSTEM_MODE_ENTER|true
10:32:05.0 (967619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:32:05.0 (972335)|STATEMENT_EXECUTE|[932]
10:32:05.0 (973759)|STATEMENT_EXECUTE|[953]
10:32:05.0 (974872)|STATEMENT_EXECUTE|[975]
10:32:05.0 (975963)|STATEMENT_EXECUTE|[1021]
10:32:05.0 (977208)|STATEMENT_EXECUTE|[1054]
10:32:05.0 (982881)|SYSTEM_MODE_EXIT|true
10:32:05.0 (994039)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
10:32:05.0 (1014687)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
10:32:05.0 (1080676)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:32:05.0 (1091595)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:32:05.0 (1096277)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (1100561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (1104714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (1108974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (1115285)|SYSTEM_MODE_ENTER|false
10:32:05.0 (1124718)|VARIABLE_SCOPE_BEGIN|[701]|accPlan|Som_Kam__c|true|false
10:32:05.0 (1190026)|VARIABLE_ASSIGNMENT|[701]|accPlan|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x4cba9eed
10:32:05.0 (1195295)|VARIABLE_SCOPE_BEGIN|[701]|accPlanDetailsUpsert|List<Som_KamDetail__c>|true|false
10:32:05.0 (1223439)|VARIABLE_ASSIGNMENT|[701]|accPlanDetailsUpsert|{"s":1,"v":[{"Som_PreviousCashExte (12 more) ...":0,"Som_PreviousCashIn__ (1 more) ...":0,"Som_KamTeamMember__c":"00557000006CIAuAAO","Som_KamTeam__c":"a1P3E0000008a35UAA","Id":"a2U3E0000004a1nUAA","Som_Kam__c":"a093E000000oeSsQAI","Som_TargetCashIn__c":0}]}|0x6e7f02e9
10:32:05.0 (1228409)|VARIABLE_SCOPE_BEGIN|[701]|accPlanDetailsDelete|List<Som_KamDetail__c>|true|false
10:32:05.0 (1235738)|VARIABLE_ASSIGNMENT|[701]|accPlanDetailsDelete|{"s":1,"v":[{"Id":"a2U3E0000004aWnUAI"}]}|0x6cee8d32
10:32:05.0 (1238480)|VARIABLE_SCOPE_BEGIN|[701]|accPlanDetailCashInsUpsert|List<Som_KamDetailCashIn__c>|true|false
10:32:05.0 (1243225)|VARIABLE_ASSIGNMENT|[701]|accPlanDetailCashInsUpsert|{"s":1,"v":[]}|0xb1a29f8
10:32:05.0 (1245419)|VARIABLE_SCOPE_BEGIN|[701]|accPlanDetailCashInsDelete|List<Som_KamDetailCashIn__c>|true|false
10:32:05.0 (1249369)|VARIABLE_ASSIGNMENT|[701]|accPlanDetailCashInsDelete|{"s":1,"v":[]}|0x134f9380
10:32:05.0 (1251308)|VARIABLE_SCOPE_BEGIN|[701]|accPlanStrategies|List<Som_KamStrategyProfileTopic__c>|true|false
10:32:05.0 (1255358)|VARIABLE_ASSIGNMENT|[701]|accPlanStrategies|{"s":1,"v":[]}|0x531b34a
10:32:05.0 (1257724)|VARIABLE_SCOPE_BEGIN|[701]|accPlanDetailStrategies|List<Som_KamStrategyProfileTopic__c>|true|false
10:32:05.0 (1261663)|VARIABLE_ASSIGNMENT|[701]|accPlanDetailStrategies|{"s":1,"v":[]}|0x1dae29c3
10:32:05.0 (1277253)|SYSTEM_MODE_ENTER|true
10:32:05.0 (1282125)|HEAP_ALLOCATE|[710]|Bytes:5
10:32:05.0 (1286569)|STATEMENT_EXECUTE|[709]
10:32:05.0 (1288013)|STATEMENT_EXECUTE|[710]
10:32:05.0 (1931748)|VARIABLE_SCOPE_BEGIN|[710]|resp|P7S1_ApexResponse|true|false
10:32:05.0 (1941482)|VARIABLE_ASSIGNMENT|[710]|resp|null|
10:32:05.0 (1944291)|STATEMENT_EXECUTE|[711]
10:32:05.0 (2379908)|SAVEPOINT_SET|[711]|SavepointValue0
10:32:05.0 (2397535)|HEAP_ALLOCATE|[711]|Bytes:16
10:32:05.0 (2412467)|VARIABLE_SCOPE_BEGIN|[711]|sp|System.Savepoint|true|false
10:32:05.0 (2518753)|VARIABLE_ASSIGNMENT|[711]|sp|"common.apex.runtime.impl.ApexUserSavepoint@47219667"|0x47219667
10:32:05.0 (2524019)|STATEMENT_EXECUTE|[713]
10:32:05.0 (2525443)|STATEMENT_EXECUTE|[713]
10:32:05.0 (2526789)|STATEMENT_EXECUTE|[714]
10:32:05.0 (2573380)|VARIABLE_SCOPE_BEGIN|[714]|isNew|Boolean|false|false
10:32:05.0 (2579805)|HEAP_ALLOCATE|[714]|Bytes:5
10:32:05.0 (2586867)|VARIABLE_ASSIGNMENT|[714]|isNew|false
10:32:05.0 (2588917)|STATEMENT_EXECUTE|[717]
10:32:05.0 (2591905)|HEAP_ALLOCATE|[717]|Bytes:149
10:32:05.0 (2603753)|HEAP_ALLOCATE|[717]|Bytes:4
10:32:05.0 (3846585)|SOQL_EXECUTE_BEGIN|[717]|Aggregations:0|SELECT Id, Name, Som_Kam__c, Som_KamDetail__c, Som_Description__c, Som_Template__c FROM Som_KamStrategyProfileTopic__c WHERE Som_IsTemplate__c = TRUE
10:32:05.0 (6963606)|SOQL_EXECUTE_END|[717]|Rows:0
10:32:05.0 (6987187)|HEAP_ALLOCATE|[717]|Bytes:4
10:32:05.0 (6994647)|HEAP_ALLOCATE|[717]|Bytes:0
10:32:05.0 (7044100)|HEAP_ALLOCATE|[717]|Bytes:4
10:32:05.0 (7055748)|VARIABLE_SCOPE_BEGIN|[717]|profileTemplates|List<Som_KamStrategyProfileTopic__c>|true|false
10:32:05.0 (7070422)|VARIABLE_ASSIGNMENT|[717]|profileTemplates|{"s":1,"v":[]}|0x2b166f42
10:32:05.0 (7073848)|STATEMENT_EXECUTE|[731]
10:32:05.0 (7079695)|HEAP_ALLOCATE|[731]|Bytes:4
10:32:05.0 (7161619)|VARIABLE_SCOPE_BEGIN|[731]|newProfiles|List<Som_KamStrategyProfileTopic__c>|true|false
10:32:05.0 (7169955)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (7179409)|VARIABLE_ASSIGNMENT|[731]|newProfiles|{"s":1,"v":[]}|0x2ada59a1
10:32:05.0 (7182369)|STATEMENT_EXECUTE|[733]
10:32:05.0 (7186951)|VARIABLE_SCOPE_BEGIN|[733]|apTemp|Som_Kam__c|true|false
10:32:05.0 (7207639)|VARIABLE_ASSIGNMENT|[733]|apTemp|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x4cba9eed
10:32:05.0 (7211160)|STATEMENT_EXECUTE|[735]
10:32:05.0 (7253109)|HEAP_ALLOCATE|[735]|Bytes:8
10:32:05.0 (7278050)|DML_BEGIN|[735]|Op:Upsert|Type:Som_Kam__c|Rows:1
10:32:05.0 (7302874)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:32:05.0 (18712297)|CODE_UNIT_STARTED|[EXTERNAL]|01q3E0000004F1q|Som_Kam on Som_Kam trigger event BeforeUpdate for [a093E000000oeSs]
10:32:05.0 (18815357)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:32:05.0 (18865045)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:32:05.0 (19004097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (19023052)|VARIABLE_SCOPE_BEGIN|[14]|this|Som_Kam|true|false
10:32:05.0 (19070786)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x64fc6b10
10:32:05.0 (19112421)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:32:05.0 (19118670)|VARIABLE_SCOPE_BEGIN|[14]|this|Som_Kam|true|false
10:32:05.0 (19129103)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x64fc6b10
10:32:05.0 (19136477)|STATEMENT_EXECUTE|[14]
10:32:05.0 (19139287)|STATEMENT_EXECUTE|[19]
10:32:05.0 (21080289)|HEAP_ALLOCATE|[16]|Bytes:8
10:32:05.0 (21134110)|METHOD_ENTRY|[14]|01p3E0000004aBc|Som_Kam.Som_Kam()
10:32:05.0 (21138624)|STATEMENT_EXECUTE|[14]
10:32:05.0 (21142210)|STATEMENT_EXECUTE|[14]
10:32:05.0 (21157651)|HEAP_ALLOCATE|[16]|Bytes:5
10:32:05.0 (21176922)|METHOD_EXIT|[14]|Som_Kam
10:32:05.0 (21188538)|HEAP_ALLOCATE|[16]|Bytes:44
10:32:05.0 (21416234)|CONSTRUCTOR_ENTRY|[16]|01p3E0000004aBc|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean,List<SObject>,Map<Id,SObject>,List<SObject>,Map<Id,SObject>)
10:32:05.0 (21457312)|VARIABLE_SCOPE_BEGIN|[16]|this|Som_Kam|true|false
10:32:05.0 (21483457)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x358380e0
10:32:05.0 (21488635)|VARIABLE_SCOPE_BEGIN|[16]|isAfter|Boolean|false|false
10:32:05.0 (21494832)|VARIABLE_ASSIGNMENT|[16]|isAfter|false
10:32:05.0 (21497222)|VARIABLE_SCOPE_BEGIN|[16]|isBefore|Boolean|false|false
10:32:05.0 (21499647)|VARIABLE_ASSIGNMENT|[16]|isBefore|true
10:32:05.0 (21501618)|VARIABLE_SCOPE_BEGIN|[16]|isDelete|Boolean|false|false
10:32:05.0 (21503704)|VARIABLE_ASSIGNMENT|[16]|isDelete|false
10:32:05.0 (21505440)|VARIABLE_SCOPE_BEGIN|[16]|isInsert|Boolean|false|false
10:32:05.0 (21507399)|VARIABLE_ASSIGNMENT|[16]|isInsert|false
10:32:05.0 (21509173)|VARIABLE_SCOPE_BEGIN|[16]|isUndelete|Boolean|false|false
10:32:05.0 (21511476)|VARIABLE_ASSIGNMENT|[16]|isUndelete|false
10:32:05.0 (21513543)|VARIABLE_SCOPE_BEGIN|[16]|isUpdate|Boolean|false|false
10:32:05.0 (21515508)|VARIABLE_ASSIGNMENT|[16]|isUpdate|true
10:32:05.0 (21517545)|VARIABLE_SCOPE_BEGIN|[16]|lstNewItems|List<SObject>|true|false
