38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:05:26.0 (377290)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
14:05:26.0 (411493)|EXECUTION_STARTED
14:05:26.0 (418258)|CODE_UNIT_STARTED|[EXTERNAL]|aura
14:05:26.0 (783070)|HEAP_ALLOCATE|[72]|Bytes:3
14:05:26.0 (853113)|HEAP_ALLOCATE|[77]|Bytes:152
14:05:26.0 (874985)|HEAP_ALLOCATE|[342]|Bytes:408
14:05:26.0 (894284)|HEAP_ALLOCATE|[355]|Bytes:408
14:05:26.0 (911346)|HEAP_ALLOCATE|[467]|Bytes:48
14:05:26.0 (950920)|HEAP_ALLOCATE|[139]|Bytes:6
14:05:26.0 (982024)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
14:05:26.0 (1000713)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
14:05:26.0 (2170456)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
14:05:26.0 (2274605)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
14:05:26.0 (2283462)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
14:05:26.0 (2288067)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
14:05:26.0 (2292295)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
14:05:26.0 (2296894)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
14:05:26.0 (2301328)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
14:05:26.0 (2305992)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
14:05:26.0 (2310299)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
14:05:26.0 (2440618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
14:05:26.0 (2447975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
14:05:26.0 (2465882)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
14:05:26.0 (2470063)|STATEMENT_EXECUTE|[1]
14:05:26.0 (2476470)|STATEMENT_EXECUTE|[1]
14:05:26.0 (2517879)|HEAP_ALLOCATE|[50]|Bytes:5
14:05:26.0 (2547930)|HEAP_ALLOCATE|[56]|Bytes:5
14:05:26.0 (2558060)|HEAP_ALLOCATE|[64]|Bytes:7
14:05:26.0 (2583090)|SYSTEM_MODE_ENTER|true
14:05:26.0 (2606109)|HEAP_ALLOCATE|[3]|Bytes:5
14:05:26.0 (2610596)|STATEMENT_EXECUTE|[3]
14:05:26.0 (2614921)|HEAP_ALLOCATE|[3]|Bytes:23
14:05:26.0 (9400566)|HEAP_ALLOCATE|[3]|Bytes:11
14:05:26.0 (9442856)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
14:05:26.0 (9446870)|STATEMENT_EXECUTE|[4]
14:05:26.0 (9450961)|HEAP_ALLOCATE|[4]|Bytes:23
14:05:26.0 (9473407)|HEAP_ALLOCATE|[4]|Bytes:12
14:05:26.0 (9486079)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
14:05:26.0 (9488369)|STATEMENT_EXECUTE|[5]
14:05:26.0 (9491517)|HEAP_ALLOCATE|[5]|Bytes:24
14:05:26.0 (9505370)|HEAP_ALLOCATE|[5]|Bytes:16
14:05:26.0 (9515399)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
14:05:26.0 (9517767)|STATEMENT_EXECUTE|[6]
14:05:26.0 (9520457)|HEAP_ALLOCATE|[6]|Bytes:33
14:05:26.0 (9533498)|HEAP_ALLOCATE|[6]|Bytes:15
14:05:26.0 (9542664)|VARIABLE_ASSIGNMENT|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|"00N57000006LnEC"
14:05:26.0 (9544753)|STATEMENT_EXECUTE|[7]
14:05:26.0 (9547265)|HEAP_ALLOCATE|[7]|Bytes:21
14:05:26.0 (10471137)|HEAP_ALLOCATE|[7]|Bytes:4
14:05:26.0 (12140812)|HEAP_ALLOCATE|[7]|Bytes:20
14:05:26.0 (12150257)|HEAP_ALLOCATE|[7]|Bytes:17
14:05:26.0 (12302699)|HEAP_ALLOCATE|[7]|Bytes:4
14:05:26.0 (12318560)|HEAP_ALLOCATE|[7]|Bytes:18
14:05:26.0 (12331666)|VARIABLE_ASSIGNMENT|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|"012570000007QSJAA2"
14:05:26.0 (12335309)|STATEMENT_EXECUTE|[8]
14:05:26.0 (12388194)|HEAP_ALLOCATE|[8]|Bytes:4
14:05:26.0 (12420463)|HEAP_ALLOCATE|[8]|Bytes:20
14:05:26.0 (12426362)|HEAP_ALLOCATE|[8]|Bytes:25
14:05:26.0 (12458614)|HEAP_ALLOCATE|[8]|Bytes:4
14:05:26.0 (12466316)|HEAP_ALLOCATE|[8]|Bytes:18
14:05:26.0 (12477958)|VARIABLE_ASSIGNMENT|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|"012570000007QSKAA2"
14:05:26.0 (12480738)|STATEMENT_EXECUTE|[9]
14:05:26.0 (12527220)|HEAP_ALLOCATE|[9]|Bytes:4
14:05:26.0 (12557404)|HEAP_ALLOCATE|[9]|Bytes:20
14:05:26.0 (12562965)|HEAP_ALLOCATE|[9]|Bytes:16
14:05:26.0 (12594077)|HEAP_ALLOCATE|[9]|Bytes:4
14:05:26.0 (12601841)|HEAP_ALLOCATE|[9]|Bytes:18
14:05:26.0 (12613366)|VARIABLE_ASSIGNMENT|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|"012570000007QSLAA2"
14:05:26.0 (12616194)|STATEMENT_EXECUTE|[10]
14:05:26.0 (12660701)|HEAP_ALLOCATE|[10]|Bytes:4
14:05:26.0 (12678810)|HEAP_ALLOCATE|[10]|Bytes:3
14:05:26.0 (12690109)|VARIABLE_ASSIGNMENT|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|"a2D"
14:05:26.0 (12693477)|STATEMENT_EXECUTE|[113]
14:05:26.0 (12695047)|STATEMENT_EXECUTE|[125]
14:05:26.0 (12696136)|STATEMENT_EXECUTE|[242]
14:05:26.0 (12697189)|STATEMENT_EXECUTE|[269]
14:05:26.0 (12698215)|STATEMENT_EXECUTE|[399]
14:05:26.0 (12699296)|STATEMENT_EXECUTE|[583]
14:05:26.0 (12708779)|SYSTEM_MODE_EXIT|true
14:05:26.0 (13087990)|METHOD_EXIT|[1]|P7S1_AccountDashboardCmpCtrl
14:05:26.0 (13096779)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
14:05:26.0 (13106388)|SYSTEM_MODE_ENTER|false
14:05:26.0 (13115349)|VARIABLE_SCOPE_BEGIN|[16]|accountId|String|false|false
14:05:26.0 (13124396)|VARIABLE_ASSIGNMENT|[16]|accountId|"0013E000006KJGeQAO"
14:05:26.0 (13139846)|SYSTEM_MODE_ENTER|true
14:05:26.0 (13145330)|HEAP_ALLOCATE|[19]|Bytes:5
14:05:26.0 (13149339)|STATEMENT_EXECUTE|[16]
14:05:26.0 (13150692)|STATEMENT_EXECUTE|[19]
14:05:26.0 (13198493)|HEAP_ALLOCATE|[19]|Bytes:4
14:05:26.0 (13224281)|VARIABLE_SCOPE_BEGIN|[19]|year|Integer|false|false
14:05:26.0 (13229054)|HEAP_ALLOCATE|[19]|Bytes:4
14:05:26.0 (13236553)|VARIABLE_ASSIGNMENT|[19]|year|2016
14:05:26.0 (13239202)|STATEMENT_EXECUTE|[22]
