38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:13:50.0 (339059)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:13:50.0 (373214)|EXECUTION_STARTED
17:13:50.0 (383736)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:13:50.0 (716639)|HEAP_ALLOCATE|[72]|Bytes:3
17:13:50.0 (786290)|HEAP_ALLOCATE|[77]|Bytes:152
17:13:50.0 (808233)|HEAP_ALLOCATE|[342]|Bytes:408
17:13:50.0 (825300)|HEAP_ALLOCATE|[355]|Bytes:408
17:13:50.0 (841638)|HEAP_ALLOCATE|[467]|Bytes:48
17:13:50.0 (872015)|HEAP_ALLOCATE|[139]|Bytes:6
17:13:50.0 (898249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:13:50.0 (914975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:13:50.0 (2258216)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
17:13:50.0 (2374521)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
17:13:50.0 (2384615)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
17:13:50.0 (2389715)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
17:13:50.0 (2394329)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
17:13:50.0 (2399381)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
17:13:50.0 (2404278)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
17:13:50.0 (2410129)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
17:13:50.0 (2414837)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
17:13:50.0 (2575480)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:13:50.0 (2583144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:13:50.0 (2600624)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
17:13:50.0 (2605758)|STATEMENT_EXECUTE|[1]
17:13:50.0 (2612974)|STATEMENT_EXECUTE|[1]
17:13:50.0 (2656881)|HEAP_ALLOCATE|[50]|Bytes:5
17:13:50.0 (2685620)|HEAP_ALLOCATE|[56]|Bytes:5
17:13:50.0 (2694202)|HEAP_ALLOCATE|[64]|Bytes:7
17:13:50.0 (2717798)|SYSTEM_MODE_ENTER|true
17:13:50.0 (2738669)|HEAP_ALLOCATE|[3]|Bytes:5
17:13:50.0 (2743067)|STATEMENT_EXECUTE|[3]
17:13:50.0 (2747574)|HEAP_ALLOCATE|[3]|Bytes:23
17:13:50.0 (9002679)|HEAP_ALLOCATE|[3]|Bytes:11
17:13:50.0 (9047343)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
17:13:50.0 (9051090)|STATEMENT_EXECUTE|[4]
17:13:50.0 (9055207)|HEAP_ALLOCATE|[4]|Bytes:23
17:13:50.0 (9080287)|HEAP_ALLOCATE|[4]|Bytes:12
17:13:50.0 (9092851)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
17:13:50.0 (9095589)|STATEMENT_EXECUTE|[5]
17:13:50.0 (9098167)|HEAP_ALLOCATE|[5]|Bytes:24
17:13:50.0 (9113270)|HEAP_ALLOCATE|[5]|Bytes:16
17:13:50.0 (9123653)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
17:13:50.0 (9126260)|STATEMENT_EXECUTE|[6]
17:13:50.0 (9128802)|HEAP_ALLOCATE|[6]|Bytes:33
17:13:50.0 (9142877)|HEAP_ALLOCATE|[6]|Bytes:15
17:13:50.0 (9152798)|VARIABLE_ASSIGNMENT|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|"00N57000006LnEC"
