37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:49:35.0 (328525)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:49:35.0 (363571)|EXECUTION_STARTED
17:49:35.0 (370228)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
17:49:35.0 (600556)|HEAP_ALLOCATE|[72]|Bytes:3
17:49:35.0 (663213)|HEAP_ALLOCATE|[77]|Bytes:152
17:49:35.0 (683528)|HEAP_ALLOCATE|[342]|Bytes:408
17:49:35.0 (704259)|HEAP_ALLOCATE|[355]|Bytes:408
17:49:35.0 (724617)|HEAP_ALLOCATE|[467]|Bytes:48
17:49:35.0 (761041)|HEAP_ALLOCATE|[139]|Bytes:6
17:49:35.0 (857539)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
17:49:35.0 (862992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
17:49:35.0 (865206)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
17:49:35.0 (875700)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
17:49:35.0 (880158)|STATEMENT_EXECUTE|[14]
17:49:35.0 (885162)|STATEMENT_EXECUTE|[14]
17:49:35.0 (923478)|HEAP_ALLOCATE|[50]|Bytes:5
17:49:35.0 (948007)|HEAP_ALLOCATE|[56]|Bytes:5
17:49:35.0 (956823)|HEAP_ALLOCATE|[64]|Bytes:7
17:49:35.0 (978201)|SYSTEM_MODE_ENTER|true
17:49:35.0 (999411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:49:35.0 (1004642)|STATEMENT_EXECUTE|[933]
17:49:35.0 (1006991)|STATEMENT_EXECUTE|[954]
17:49:35.0 (1008239)|STATEMENT_EXECUTE|[976]
17:49:35.0 (1009484)|STATEMENT_EXECUTE|[1022]
17:49:35.0 (1011200)|STATEMENT_EXECUTE|[1055]
17:49:35.0 (1016898)|SYSTEM_MODE_EXIT|true
17:49:35.0 (1027011)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
17:49:35.0 (1047168)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
17:49:35.0 (1115264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
17:49:35.0 (1125385)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:49:35.0 (1129685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:49:35.0 (1133312)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:49:35.0 (1137153)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:49:35.0 (1141001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
17:49:35.0 (1150351)|SYSTEM_MODE_ENTER|false
17:49:35.0 (1159001)|VARIABLE_SCOPE_BEGIN|[702]|accPlan|Som_Kam__c|true|false
17:49:35.0 (1232653)|VARIABLE_ASSIGNMENT|[702]|accPlan|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x6d843141
17:49:35.0 (1239722)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailsUpsert|List<Som_KamDetail__c>|true|false
