38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:17:22.0 (315778)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:17:22.0 (350034)|EXECUTION_STARTED
17:17:22.0 (355269)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:17:22.0 (687387)|HEAP_ALLOCATE|[72]|Bytes:3
17:17:22.0 (736769)|HEAP_ALLOCATE|[77]|Bytes:152
17:17:22.0 (758413)|HEAP_ALLOCATE|[342]|Bytes:408
17:17:22.0 (777068)|HEAP_ALLOCATE|[355]|Bytes:408
17:17:22.0 (795223)|HEAP_ALLOCATE|[467]|Bytes:48
17:17:22.0 (825075)|HEAP_ALLOCATE|[139]|Bytes:6
17:17:22.0 (855003)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:17:22.0 (872285)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:17:22.0 (1953308)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
17:17:22.0 (2062662)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
17:17:22.0 (2072761)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
17:17:22.0 (2078597)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
17:17:22.0 (2083801)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
17:17:22.0 (2089598)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
17:17:22.0 (2095104)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
17:17:22.0 (2101019)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
17:17:22.0 (2106361)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
17:17:22.0 (2248680)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:17:22.0 (2256798)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:17:22.0 (2272655)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
17:17:22.0 (2276685)|STATEMENT_EXECUTE|[1]
17:17:22.0 (2282859)|STATEMENT_EXECUTE|[1]
17:17:22.0 (2317228)|HEAP_ALLOCATE|[50]|Bytes:5
17:17:22.0 (2338546)|HEAP_ALLOCATE|[56]|Bytes:5
17:17:22.0 (2347515)|HEAP_ALLOCATE|[64]|Bytes:7
17:17:22.0 (2371937)|SYSTEM_MODE_ENTER|true
17:17:22.0 (2391648)|HEAP_ALLOCATE|[3]|Bytes:5
17:17:22.0 (2395644)|STATEMENT_EXECUTE|[3]
17:17:22.0 (2399360)|HEAP_ALLOCATE|[3]|Bytes:23
17:17:22.0 (8834034)|HEAP_ALLOCATE|[3]|Bytes:11
17:17:22.0 (8884640)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
17:17:22.0 (8888625)|STATEMENT_EXECUTE|[4]
17:17:22.0 (8893036)|HEAP_ALLOCATE|[4]|Bytes:23
17:17:22.0 (8921505)|HEAP_ALLOCATE|[4]|Bytes:12
17:17:22.0 (8934773)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
17:17:22.0 (8937366)|STATEMENT_EXECUTE|[5]
17:17:22.0 (8939918)|HEAP_ALLOCATE|[5]|Bytes:24
17:17:22.0 (8955868)|HEAP_ALLOCATE|[5]|Bytes:16
17:17:22.0 (8966353)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
17:17:22.0 (8968727)|STATEMENT_EXECUTE|[6]
17:17:22.0 (8971541)|HEAP_ALLOCATE|[6]|Bytes:33
17:17:22.0 (8986412)|HEAP_ALLOCATE|[6]|Bytes:15
17:17:22.0 (8996549)|VARIABLE_ASSIGNMENT|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|"00N57000006LnEC"
17:17:22.0 (8998983)|STATEMENT_EXECUTE|[7]
17:17:22.0 (9001051)|HEAP_ALLOCATE|[7]|Bytes:21
17:17:22.0 (9927347)|HEAP_ALLOCATE|[7]|Bytes:4
17:17:22.0 (12863223)|HEAP_ALLOCATE|[7]|Bytes:20
17:17:22.0 (12872886)|HEAP_ALLOCATE|[7]|Bytes:17
17:17:22.0 (13027428)|HEAP_ALLOCATE|[7]|Bytes:4
17:17:22.0 (13044032)|HEAP_ALLOCATE|[7]|Bytes:18
17:17:22.0 (13057653)|VARIABLE_ASSIGNMENT|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|"012570000007QSJAA2"
17:17:22.0 (13061030)|STATEMENT_EXECUTE|[8]
