38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:20:17.0 (338426)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:20:17.0 (373400)|EXECUTION_STARTED
17:20:17.0 (378584)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:20:17.0 (686509)|HEAP_ALLOCATE|[72]|Bytes:3
17:20:17.0 (748279)|HEAP_ALLOCATE|[77]|Bytes:152
17:20:17.0 (768702)|HEAP_ALLOCATE|[342]|Bytes:408
17:20:17.0 (788863)|HEAP_ALLOCATE|[355]|Bytes:408
17:20:17.0 (807791)|HEAP_ALLOCATE|[467]|Bytes:48
17:20:17.0 (835719)|HEAP_ALLOCATE|[139]|Bytes:6
17:20:17.0 (860924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:20:17.0 (876696)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:20:17.0 (1946368)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
17:20:17.0 (2044823)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
17:20:17.0 (2052873)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
17:20:17.0 (2056256)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
17:20:17.0 (2059148)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
17:20:17.0 (2062511)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
17:20:17.0 (2065677)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
17:20:17.0 (2069012)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
17:20:17.0 (2072101)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
17:20:17.0 (2214395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:20:17.0 (2222195)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:20:17.0 (2239994)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
17:20:17.0 (2244346)|STATEMENT_EXECUTE|[1]
17:20:17.0 (2251957)|STATEMENT_EXECUTE|[1]
17:20:17.0 (2292348)|HEAP_ALLOCATE|[50]|Bytes:5
17:20:17.0 (2318626)|HEAP_ALLOCATE|[56]|Bytes:5
17:20:17.0 (2327147)|HEAP_ALLOCATE|[64]|Bytes:7
17:20:17.0 (2350914)|SYSTEM_MODE_ENTER|true
17:20:17.0 (2372708)|HEAP_ALLOCATE|[3]|Bytes:5
17:20:17.0 (2377260)|STATEMENT_EXECUTE|[3]
17:20:17.0 (2381306)|HEAP_ALLOCATE|[3]|Bytes:23
17:20:17.0 (39655466)|HEAP_ALLOCATE|[3]|Bytes:11
17:20:17.0 (39698423)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
17:20:17.0 (39702492)|STATEMENT_EXECUTE|[4]
17:20:17.0 (39706658)|HEAP_ALLOCATE|[4]|Bytes:23
17:20:17.0 (39730035)|HEAP_ALLOCATE|[4]|Bytes:12
17:20:17.0 (39743204)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
17:20:17.0 (39745951)|STATEMENT_EXECUTE|[5]
17:20:17.0 (39748764)|HEAP_ALLOCATE|[5]|Bytes:24
17:20:17.0 (39763399)|HEAP_ALLOCATE|[5]|Bytes:16
17:20:17.0 (39774036)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
17:20:17.0 (39776424)|STATEMENT_EXECUTE|[6]
17:20:17.0 (39778765)|HEAP_ALLOCATE|[6]|Bytes:33
17:20:17.0 (39793321)|HEAP_ALLOCATE|[6]|Bytes:15
17:20:17.0 (39803215)|VARIABLE_ASSIGNMENT|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|"00N57000006LnEC"
17:20:17.0 (39805580)|STATEMENT_EXECUTE|[7]
17:20:17.0 (39807914)|HEAP_ALLOCATE|[7]|Bytes:21
17:20:17.0 (40631694)|HEAP_ALLOCATE|[7]|Bytes:4
17:20:17.0 (42732158)|HEAP_ALLOCATE|[7]|Bytes:20
17:20:17.0 (42741887)|HEAP_ALLOCATE|[7]|Bytes:17
17:20:17.0 (42925254)|HEAP_ALLOCATE|[7]|Bytes:4
17:20:17.0 (42940903)|HEAP_ALLOCATE|[7]|Bytes:18
17:20:17.0 (42954758)|VARIABLE_ASSIGNMENT|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|"012570000007QSJAA2"
17:20:17.0 (42958287)|STATEMENT_EXECUTE|[8]
17:20:17.0 (43010021)|HEAP_ALLOCATE|[8]|Bytes:4
17:20:17.0 (43043058)|HEAP_ALLOCATE|[8]|Bytes:20
17:20:17.0 (43048844)|HEAP_ALLOCATE|[8]|Bytes:25
17:20:17.0 (43080568)|HEAP_ALLOCATE|[8]|Bytes:4
17:20:17.0 (43087838)|HEAP_ALLOCATE|[8]|Bytes:18
17:20:17.0 (43100137)|VARIABLE_ASSIGNMENT|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|"012570000007QSKAA2"
17:20:17.0 (43103035)|STATEMENT_EXECUTE|[9]
17:20:17.0 (43148160)|HEAP_ALLOCATE|[9]|Bytes:4
17:20:17.0 (43177600)|HEAP_ALLOCATE|[9]|Bytes:20
17:20:17.0 (43182941)|HEAP_ALLOCATE|[9]|Bytes:16
17:20:17.0 (43212897)|HEAP_ALLOCATE|[9]|Bytes:4
17:20:17.0 (43219849)|HEAP_ALLOCATE|[9]|Bytes:18
17:20:17.0 (43231664)|VARIABLE_ASSIGNMENT|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|"012570000007QSLAA2"
17:20:17.0 (43234522)|STATEMENT_EXECUTE|[10]
17:20:17.0 (43277463)|HEAP_ALLOCATE|[10]|Bytes:4
17:20:17.0 (43294719)|HEAP_ALLOCATE|[10]|Bytes:3
17:20:17.0 (43306190)|VARIABLE_ASSIGNMENT|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|"a2D"
17:20:17.0 (43309306)|STATEMENT_EXECUTE|[113]
17:20:17.0 (43310602)|STATEMENT_EXECUTE|[125]
17:20:17.0 (43311568)|STATEMENT_EXECUTE|[242]
17:20:17.0 (43312485)|STATEMENT_EXECUTE|[269]
17:20:17.0 (43313381)|STATEMENT_EXECUTE|[399]
17:20:17.0 (43314588)|STATEMENT_EXECUTE|[583]
17:20:17.0 (43321192)|SYSTEM_MODE_EXIT|true
17:20:17.0 (43791123)|METHOD_EXIT|[1]|P7S1_AccountDashboardCmpCtrl
17:20:17.0 (43798628)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:20:17.0 (43807377)|SYSTEM_MODE_ENTER|false
17:20:17.0 (43820281)|VARIABLE_SCOPE_BEGIN|[16]|accountId|String|false|false
17:20:17.0 (43831102)|VARIABLE_ASSIGNMENT|[16]|accountId|"0013E000006KJGeQAO"
17:20:17.0 (43847310)|SYSTEM_MODE_ENTER|true
17:20:17.0 (43852683)|HEAP_ALLOCATE|[19]|Bytes:5
17:20:17.0 (43856403)|STATEMENT_EXECUTE|[16]
17:20:17.0 (43857713)|STATEMENT_EXECUTE|[19]
17:20:17.0 (43902796)|HEAP_ALLOCATE|[19]|Bytes:4
17:20:17.0 (43926688)|VARIABLE_SCOPE_BEGIN|[19]|year|Integer|false|false
17:20:17.0 (43931469)|HEAP_ALLOCATE|[19]|Bytes:4
17:20:17.0 (43938113)|VARIABLE_ASSIGNMENT|[19]|year|2016
17:20:17.0 (43941037)|STATEMENT_EXECUTE|[22]
17:20:17.0 (43958860)|METHOD_ENTRY|[22]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.loadNielsenData(String, Integer)
17:20:17.0 (43979939)|VARIABLE_SCOPE_BEGIN|[28]|accountId|String|false|false
17:20:17.0 (43986155)|VARIABLE_ASSIGNMENT|[28]|accountId|"0013E000006KJGeQAO"
17:20:17.0 (43989887)|VARIABLE_SCOPE_BEGIN|[28]|year|Integer|false|false
17:20:17.0 (43992940)|VARIABLE_ASSIGNMENT|[28]|year|2016
17:20:17.0 (44001170)|HEAP_ALLOCATE|[31]|Bytes:5
17:20:17.0 (44005707)|STATEMENT_EXECUTE|[28]
17:20:17.0 (44006847)|STATEMENT_EXECUTE|[31]
17:20:17.0 (44055115)|HEAP_ALLOCATE|[31]|Bytes:56
17:20:17.0 (44069353)|VARIABLE_SCOPE_BEGIN|[31]|dt|Datetime|false|false
17:20:17.0 (44102378)|VARIABLE_ASSIGNMENT|[31]|dt|"2014-12-31T23:00:00.000Z"
17:20:17.0 (44105222)|STATEMENT_EXECUTE|[32]
17:20:17.0 (44108529)|HEAP_ALLOCATE|[32]|Bytes:3
17:20:17.0 (44200066)|HEAP_ALLOCATE|[32]|Bytes:3
17:20:17.0 (44212473)|VARIABLE_SCOPE_BEGIN|[32]|monthJan|String|false|false
17:20:17.0 (44220382)|VARIABLE_ASSIGNMENT|[32]|monthJan|"Jan"
17:20:17.0 (44222866)|STATEMENT_EXECUTE|[33]
17:20:17.0 (44225324)|VARIABLE_SCOPE_BEGIN|[33]|monthEnd|String|false|false
17:20:17.0 (44229621)|VARIABLE_ASSIGNMENT|[33]|monthEnd|""
17:20:17.0 (44231241)|STATEMENT_EXECUTE|[35]
