37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:31:52.0 (540354)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
10:31:52.0 (595153)|EXECUTION_STARTED
10:31:52.0 (605489)|CODE_UNIT_STARTED|[EXTERNAL]|aura
10:31:52.0 (1098125)|HEAP_ALLOCATE|[72]|Bytes:3
10:31:52.0 (1174659)|HEAP_ALLOCATE|[77]|Bytes:152
10:31:52.0 (1209742)|HEAP_ALLOCATE|[342]|Bytes:408
10:31:52.0 (1248628)|HEAP_ALLOCATE|[355]|Bytes:408
10:31:52.0 (1282427)|HEAP_ALLOCATE|[467]|Bytes:48
10:31:52.0 (1334731)|HEAP_ALLOCATE|[139]|Bytes:6
10:31:52.0 (1381035)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
10:31:52.0 (1408789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
10:31:52.0 (2597820)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
10:31:52.0 (2661892)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
10:31:52.0 (2670635)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
10:31:52.0 (2675186)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
10:31:52.0 (2678656)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
10:31:52.0 (2682744)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
10:31:52.0 (2686738)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
10:31:52.0 (2691427)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
10:31:52.0 (2695778)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
10:31:52.0 (2806323)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
10:31:52.0 (2817026)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
10:31:52.0 (2842001)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
10:31:52.0 (2848784)|STATEMENT_EXECUTE|[1]
10:31:52.0 (2859020)|STATEMENT_EXECUTE|[1]
10:31:52.0 (2911185)|HEAP_ALLOCATE|[50]|Bytes:5
10:31:52.0 (2952027)|HEAP_ALLOCATE|[56]|Bytes:5
10:31:52.0 (2969728)|HEAP_ALLOCATE|[64]|Bytes:7
10:31:52.0 (3003764)|SYSTEM_MODE_ENTER|true
10:31:52.0 (3035566)|HEAP_ALLOCATE|[3]|Bytes:5
10:31:52.0 (3043868)|STATEMENT_EXECUTE|[3]
10:31:52.0 (3050308)|HEAP_ALLOCATE|[3]|Bytes:23
10:31:52.0 (12593180)|HEAP_ALLOCATE|[3]|Bytes:11
10:31:52.0 (12659540)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
10:31:52.0 (12665387)|STATEMENT_EXECUTE|[4]
10:31:52.0 (12670226)|HEAP_ALLOCATE|[4]|Bytes:23
10:31:52.0 (12703267)|HEAP_ALLOCATE|[4]|Bytes:12
10:31:52.0 (12716917)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
10:31:52.0 (12719784)|STATEMENT_EXECUTE|[5]
10:31:52.0 (12722421)|HEAP_ALLOCATE|[5]|Bytes:24
10:31:52.0 (12738204)|HEAP_ALLOCATE|[5]|Bytes:16
10:31:52.0 (12747801)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
10:31:52.0 (12750402)|STATEMENT_EXECUTE|[6]
10:31:52.0 (12753011)|HEAP_ALLOCATE|[6]|Bytes:33
10:31:52.0 (12766251)|HEAP_ALLOCATE|[6]|Bytes:15
10:31:52.0 (12775752)|VARIABLE_ASSIGNMENT|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|"00N57000006LnEC"
10:31:52.0 (12778220)|STATEMENT_EXECUTE|[7]
10:31:52.0 (12780322)|HEAP_ALLOCATE|[7]|Bytes:21
10:31:52.0 (13843307)|HEAP_ALLOCATE|[7]|Bytes:4
10:31:52.0 (16851032)|HEAP_ALLOCATE|[7]|Bytes:20
10:31:52.0 (16864105)|HEAP_ALLOCATE|[7]|Bytes:17
10:31:52.0 (17135406)|HEAP_ALLOCATE|[7]|Bytes:4
10:31:52.0 (17160120)|HEAP_ALLOCATE|[7]|Bytes:18
10:31:52.0 (17180047)|VARIABLE_ASSIGNMENT|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|"012570000007QSJAA2"
10:31:52.0 (17186100)|STATEMENT_EXECUTE|[8]
10:31:52.0 (17264643)|HEAP_ALLOCATE|[8]|Bytes:4
10:31:52.0 (17313619)|HEAP_ALLOCATE|[8]|Bytes:20
10:31:52.0 (17324606)|HEAP_ALLOCATE|[8]|Bytes:25
10:31:52.0 (17376878)|HEAP_ALLOCATE|[8]|Bytes:4
10:31:52.0 (17391423)|HEAP_ALLOCATE|[8]|Bytes:18
10:31:52.0 (17409622)|VARIABLE_ASSIGNMENT|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|"012570000007QSKAA2"
10:31:52.0 (17414562)|STATEMENT_EXECUTE|[9]
10:31:52.0 (17486564)|HEAP_ALLOCATE|[9]|Bytes:4
10:31:52.0 (17527649)|HEAP_ALLOCATE|[9]|Bytes:20
10:31:52.0 (17536700)|HEAP_ALLOCATE|[9]|Bytes:16
10:31:52.0 (17587076)|HEAP_ALLOCATE|[9]|Bytes:4
10:31:52.0 (17600922)|HEAP_ALLOCATE|[9]|Bytes:18
10:31:52.0 (17619415)|VARIABLE_ASSIGNMENT|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|"012570000007QSLAA2"
10:31:52.0 (17624527)|STATEMENT_EXECUTE|[10]
10:31:52.0 (17694023)|HEAP_ALLOCATE|[10]|Bytes:4
10:31:52.0 (17725649)|HEAP_ALLOCATE|[10]|Bytes:3
10:31:52.0 (17744874)|VARIABLE_ASSIGNMENT|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|"a2D"
10:31:52.0 (17750692)|STATEMENT_EXECUTE|[113]
10:31:52.0 (17753014)|STATEMENT_EXECUTE|[125]
10:31:52.0 (17754774)|STATEMENT_EXECUTE|[242]
10:31:52.0 (17756306)|STATEMENT_EXECUTE|[269]
10:31:52.0 (17757935)|STATEMENT_EXECUTE|[399]
10:31:52.0 (17759814)|STATEMENT_EXECUTE|[580]
10:31:52.0 (17767012)|SYSTEM_MODE_EXIT|true
10:31:52.0 (18242927)|METHOD_EXIT|[1]|P7S1_AccountDashboardCmpCtrl
10:31:52.0 (18259539)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
10:31:52.0 (18272837)|SYSTEM_MODE_ENTER|false
10:31:52.0 (18284239)|VARIABLE_SCOPE_BEGIN|[16]|accountId|String|false|false
10:31:52.0 (18298359)|VARIABLE_ASSIGNMENT|[16]|accountId|"0013E000005oDexQAE"
10:31:52.0 (18320363)|SYSTEM_MODE_ENTER|true
10:31:52.0 (18327908)|HEAP_ALLOCATE|[19]|Bytes:5
10:31:52.0 (18334340)|STATEMENT_EXECUTE|[16]
10:31:52.0 (18336837)|STATEMENT_EXECUTE|[19]
10:31:52.0 (18413578)|HEAP_ALLOCATE|[19]|Bytes:4
10:31:52.0 (18453156)|VARIABLE_SCOPE_BEGIN|[19]|year|Integer|false|false
10:31:52.0 (18459629)|HEAP_ALLOCATE|[19]|Bytes:4
10:31:52.0 (18469959)|VARIABLE_ASSIGNMENT|[19]|year|2016
10:31:52.0 (18474281)|STATEMENT_EXECUTE|[22]
10:31:52.0 (18497584)|METHOD_ENTRY|[22]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.loadNielsenData(String, Integer)
10:31:52.0 (18523687)|VARIABLE_SCOPE_BEGIN|[28]|accountId|String|false|false
10:31:52.0 (18534524)|VARIABLE_ASSIGNMENT|[28]|accountId|"0013E000005oDexQAE"
10:31:52.0 (18538720)|VARIABLE_SCOPE_BEGIN|[28]|year|Integer|false|false
10:31:52.0 (18544192)|VARIABLE_ASSIGNMENT|[28]|year|2016
10:31:52.0 (18555822)|HEAP_ALLOCATE|[31]|Bytes:5
10:31:52.0 (18562678)|STATEMENT_EXECUTE|[28]
10:31:52.0 (18564840)|STATEMENT_EXECUTE|[31]
10:31:52.0 (18641016)|HEAP_ALLOCATE|[31]|Bytes:56
10:31:52.0 (18665558)|VARIABLE_SCOPE_BEGIN|[31]|dt|Datetime|false|false
10:31:52.0 (18712891)|VARIABLE_ASSIGNMENT|[31]|dt|"2014-12-31T23:00:00.000Z"
10:31:52.0 (18718813)|STATEMENT_EXECUTE|[32]
10:31:52.0 (18724366)|HEAP_ALLOCATE|[32]|Bytes:3
10:31:52.0 (18855643)|HEAP_ALLOCATE|[32]|Bytes:3
10:31:52.0 (18874300)|VARIABLE_SCOPE_BEGIN|[32]|monthJan|String|false|false
10:31:52.0 (18886668)|VARIABLE_ASSIGNMENT|[32]|monthJan|"Jan"
10:31:52.0 (18890796)|STATEMENT_EXECUTE|[33]
10:31:52.0 (18895412)|VARIABLE_SCOPE_BEGIN|[33]|monthEnd|String|false|false
10:31:52.0 (18904058)|VARIABLE_ASSIGNMENT|[33]|monthEnd|""
10:31:52.0 (18906928)|STATEMENT_EXECUTE|[35]
10:31:52.0 (18954521)|HEAP_ALLOCATE|[35]|Bytes:4
10:31:52.0 (18975697)|VARIABLE_SCOPE_BEGIN|[35]|yearStr|String|false|false
10:31:52.0 (18988077)|VARIABLE_ASSIGNMENT|[35]|yearStr|"2016"
10:31:52.0 (18992220)|STATEMENT_EXECUTE|[36]
10:31:52.0 (19040833)|HEAP_ALLOCATE|[36]|Bytes:4
10:31:52.0 (19063701)|VARIABLE_SCOPE_BEGIN|[36]|lastYearStr|String|false|false
10:31:52.0 (19075427)|VARIABLE_ASSIGNMENT|[36]|lastYearStr|"2015"
10:31:52.0 (19079218)|STATEMENT_EXECUTE|[37]
10:31:52.0 (19163189)|HEAP_ALLOCATE|[37]|Bytes:4
10:31:52.0 (19254598)|VARIABLE_SCOPE_BEGIN|[37]|years|Set<String>|true|false
10:31:52.0 (19320325)|VARIABLE_ASSIGNMENT|[37]|years|{"s":1,"v":["2016","2015"]}|0x39229db3
10:31:52.0 (19326733)|STATEMENT_EXECUTE|[38]
10:31:52.0 (19333882)|HEAP_ALLOCATE|[38]|Bytes:4
10:31:52.0 (19369321)|HEAP_ALLOCATE|[38]|Bytes:2
10:31:52.0 (19393242)|HEAP_ALLOCATE|[38]|Bytes:3
10:31:52.0 (19411666)|VARIABLE_SCOPE_BEGIN|[38]|periods|Set<String>|true|false
10:31:52.0 (19437124)|VARIABLE_ASSIGNMENT|[38]|periods|{"s":1,"v":["GJ","YTM"]}|0x1ee4a09
10:31:52.0 (19442145)|STATEMENT_EXECUTE|[39]
10:31:52.0 (19454490)|HEAP_ALLOCATE|[39]|Bytes:4
10:31:52.0 (19481149)|HEAP_ALLOCATE|[39]|Bytes:7
10:31:52.0 (19488127)|HEAP_ALLOCATE|[39]|Bytes:20
10:31:52.0 (19526730)|HEAP_ALLOCATE|[39]|Bytes:3
10:31:52.0 (19600065)|HEAP_ALLOCATE|[39]|Bytes:7
10:31:52.0 (19607169)|HEAP_ALLOCATE|[39]|Bytes:21
10:31:52.0 (19637359)|HEAP_ALLOCATE|[39]|Bytes:4
10:31:52.0 (19669401)|HEAP_ALLOCATE|[39]|Bytes:6
10:31:52.0 (19676555)|HEAP_ALLOCATE|[39]|Bytes:19
10:31:52.0 (19706802)|HEAP_ALLOCATE|[39]|Bytes:2
10:31:52.0 (19731756)|VARIABLE_SCOPE_BEGIN|[39]|mapPeriod2Label|Map<String,String>|true|false
10:31:52.0 (19770300)|VARIABLE_ASSIGNMENT|[39]|mapPeriod2Label|{"s":1,"v":{"2016YTM":"YTM","2015YTM":"LYTM","2015GJ":"LY"}}|0x3aeb5e61
10:31:52.0 (19775881)|STATEMENT_EXECUTE|[41]
10:31:52.0 (19780751)|HEAP_ALLOCATE|[41]|Bytes:325
10:31:52.0 (19787725)|HEAP_ALLOCATE|[44]|Bytes:124
10:31:52.0 (19802239)|HEAP_ALLOCATE|[41]|Bytes:467
10:31:52.0 (19810002)|VARIABLE_SCOPE_BEGIN|[41]|soql|String|false|false
10:31:52.0 (19825205)|VARIABLE_ASSIGNMENT|[41]|soql|"SELECT P7S1_Year__c, (447 more) ..."
10:31:52.0 (19829802)|STATEMENT_EXECUTE|[49]
10:31:52.0 (19835911)|VARIABLE_SCOPE_BEGIN|[49]|cnt|Integer|false|false
10:31:52.0 (19841127)|HEAP_ALLOCATE|[49]|Bytes:4
10:31:52.0 (19849652)|VARIABLE_ASSIGNMENT|[49]|cnt|1
10:31:52.0 (19852745)|STATEMENT_EXECUTE|[50]
10:31:52.0 (19866674)|HEAP_ALLOCATE|[50]|Bytes:4
10:31:52.0 (19906357)|HEAP_ALLOCATE|[50]|Bytes:7
10:31:52.0 (19922183)|HEAP_ALLOCATE|[50]|Bytes:7
10:31:52.0 (19932036)|HEAP_ALLOCATE|[50]|Bytes:7
10:31:52.0 (19942102)|VARIABLE_SCOPE_BEGIN|[50]|lstCss|List<String>|true|false
10:31:52.0 (19987354)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
10:31:52.0 (20009020)|VARIABLE_ASSIGNMENT|[50]|lstCss|{"s":1,"v":["#9FF781","#A9D0F5","#F3F781"]}|0x81cc64c
10:31:52.0 (20015313)|STATEMENT_EXECUTE|[51]
10:31:52.0 (20170951)|HEAP_ALLOCATE|[51]|Bytes:4
10:31:52.0 (20319092)|VARIABLE_SCOPE_BEGIN|[51]|lstData|List<P7S1_AccountDashboardCmpCtrl.MediaData>|true|false
10:31:52.0 (20346095)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:31:52.0 (20359915)|VARIABLE_ASSIGNMENT|[51]|lstData|{"s":1,"v":[]}|0x4df6d582
10:31:52.0 (20633018)|HEAP_ALLOCATE|[52]|Bytes:4
10:31:52.0 (20642233)|HEAP_ALLOCATE|[52]|Bytes:4
10:31:52.0 (22990253)|HEAP_ALLOCATE|[52]|Bytes:4
10:31:52.0 (23000541)|HEAP_ALLOCATE|[52]|Bytes:4
