38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:24:41.0 (313767)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:24:41.0 (350243)|EXECUTION_STARTED
17:24:41.0 (357631)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:24:41.0 (710972)|HEAP_ALLOCATE|[72]|Bytes:3
17:24:41.0 (777515)|HEAP_ALLOCATE|[77]|Bytes:152
17:24:41.0 (797275)|HEAP_ALLOCATE|[342]|Bytes:408
17:24:41.0 (815885)|HEAP_ALLOCATE|[355]|Bytes:408
17:24:41.0 (833063)|HEAP_ALLOCATE|[467]|Bytes:48
17:24:41.0 (866642)|HEAP_ALLOCATE|[139]|Bytes:6
17:24:41.0 (897938)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:24:41.0 (914930)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:24:41.0 (2197704)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
17:24:41.0 (2305414)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
17:24:41.0 (2314138)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
17:24:41.0 (2318874)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
17:24:41.0 (2335088)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
17:24:41.0 (2340839)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
17:24:41.0 (2345520)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
17:24:41.0 (2350502)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
17:24:41.0 (2354878)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
17:24:41.0 (2511684)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:24:41.0 (2520826)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:24:41.0 (2539946)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
17:24:41.0 (2545083)|STATEMENT_EXECUTE|[1]
17:24:41.0 (2550959)|STATEMENT_EXECUTE|[1]
17:24:41.0 (2594584)|HEAP_ALLOCATE|[50]|Bytes:5
17:24:41.0 (2622518)|HEAP_ALLOCATE|[56]|Bytes:5
17:24:41.0 (2631862)|HEAP_ALLOCATE|[64]|Bytes:7
17:24:41.0 (2656471)|SYSTEM_MODE_ENTER|true
17:24:41.0 (2679208)|HEAP_ALLOCATE|[3]|Bytes:5
17:24:41.0 (2684429)|STATEMENT_EXECUTE|[3]
