38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:15:08.0 (309245)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
18:15:08.0 (344371)|EXECUTION_STARTED
18:15:08.0 (351742)|CODE_UNIT_STARTED|[EXTERNAL]|aura
18:15:08.0 (695868)|HEAP_ALLOCATE|[72]|Bytes:3
18:15:08.0 (760206)|HEAP_ALLOCATE|[77]|Bytes:152
18:15:08.0 (780489)|HEAP_ALLOCATE|[342]|Bytes:408
18:15:08.0 (801426)|HEAP_ALLOCATE|[355]|Bytes:408
18:15:08.0 (820590)|HEAP_ALLOCATE|[467]|Bytes:48
18:15:08.0 (850780)|HEAP_ALLOCATE|[139]|Bytes:6
18:15:08.0 (879387)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:15:08.0 (894790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:15:08.0 (2023013)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
18:15:08.0 (2077707)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
18:15:08.0 (2084455)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
18:15:08.0 (2087445)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
18:15:08.0 (2089967)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
18:15:08.0 (2092863)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
