38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:59:21.0 (596947)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:59:21.0 (632590)|EXECUTION_STARTED
17:59:21.0 (638879)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:59:21.0 (993919)|HEAP_ALLOCATE|[72]|Bytes:3
17:59:21.0 (1057627)|HEAP_ALLOCATE|[77]|Bytes:152
17:59:21.0 (1079252)|HEAP_ALLOCATE|[342]|Bytes:408
17:59:21.0 (1098674)|HEAP_ALLOCATE|[355]|Bytes:408
17:59:21.0 (1116422)|HEAP_ALLOCATE|[467]|Bytes:48
17:59:21.0 (1144077)|HEAP_ALLOCATE|[139]|Bytes:6
17:59:21.0 (1170006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:59:21.0 (1185709)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:59:21.0 (2426697)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
17:59:21.0 (2542618)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
17:59:21.0 (2550993)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
17:59:21.0 (2555443)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
17:59:21.0 (2559543)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
17:59:21.0 (2564110)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
17:59:21.0 (2568545)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
17:59:21.0 (2573391)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
17:59:21.0 (2577592)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
17:59:21.0 (2743722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:59:21.0 (2751033)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
17:59:21.0 (2766262)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
17:59:21.0 (2770185)|STATEMENT_EXECUTE|[1]
17:59:21.0 (2776897)|STATEMENT_EXECUTE|[1]
17:59:21.0 (2817028)|HEAP_ALLOCATE|[50]|Bytes:5
17:59:21.0 (2845871)|HEAP_ALLOCATE|[56]|Bytes:5
17:59:21.0 (2856495)|HEAP_ALLOCATE|[64]|Bytes:7
17:59:21.0 (2879814)|SYSTEM_MODE_ENTER|true
17:59:21.0 (2898500)|HEAP_ALLOCATE|[3]|Bytes:5
17:59:21.0 (2902831)|STATEMENT_EXECUTE|[3]
17:59:21.0 (2906924)|HEAP_ALLOCATE|[3]|Bytes:23
17:59:21.0 (9124023)|HEAP_ALLOCATE|[3]|Bytes:11
17:59:21.0 (9167479)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
17:59:21.0 (9171572)|STATEMENT_EXECUTE|[4]
17:59:21.0 (9175581)|HEAP_ALLOCATE|[4]|Bytes:23
17:59:21.0 (9204831)|HEAP_ALLOCATE|[4]|Bytes:12
17:59:21.0 (9219818)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
17:59:21.0 (9222608)|STATEMENT_EXECUTE|[5]
17:59:21.0 (9225446)|HEAP_ALLOCATE|[5]|Bytes:24
17:59:21.0 (9246194)|HEAP_ALLOCATE|[5]|Bytes:16
17:59:21.0 (9258751)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
17:59:21.0 (9261356)|STATEMENT_EXECUTE|[6]
17:59:21.0 (9264028)|HEAP_ALLOCATE|[6]|Bytes:33
17:59:21.0 (9283894)|HEAP_ALLOCATE|[6]|Bytes:15
