37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:26:30.0 (295278)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
10:26:30.0 (331415)|EXECUTION_STARTED
10:26:30.0 (335764)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
10:26:30.0 (473896)|HEAP_ALLOCATE|[72]|Bytes:3
10:26:30.0 (517397)|HEAP_ALLOCATE|[77]|Bytes:152
10:26:30.0 (534148)|HEAP_ALLOCATE|[342]|Bytes:408
10:26:30.0 (551539)|HEAP_ALLOCATE|[355]|Bytes:408
10:26:30.0 (568438)|HEAP_ALLOCATE|[467]|Bytes:48
10:26:30.0 (597733)|HEAP_ALLOCATE|[139]|Bytes:6
10:26:30.0 (669101)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
10:26:30.0 (673824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
10:26:30.0 (676198)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
10:26:30.0 (689881)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
10:26:30.0 (693417)|STATEMENT_EXECUTE|[14]
10:26:30.0 (699731)|STATEMENT_EXECUTE|[14]
10:26:30.0 (733786)|HEAP_ALLOCATE|[50]|Bytes:5
10:26:30.0 (755719)|HEAP_ALLOCATE|[56]|Bytes:5
10:26:30.0 (764806)|HEAP_ALLOCATE|[64]|Bytes:7
10:26:30.0 (785583)|SYSTEM_MODE_ENTER|true
10:26:30.0 (802179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:26:30.0 (807262)|STATEMENT_EXECUTE|[932]
10:26:30.0 (808877)|STATEMENT_EXECUTE|[953]
10:26:30.0 (810381)|STATEMENT_EXECUTE|[975]
10:26:30.0 (811661)|STATEMENT_EXECUTE|[1021]
10:26:30.0 (812995)|STATEMENT_EXECUTE|[1054]
