38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
17:26:38.0 (375720)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
17:26:38.0 (412697)|EXECUTION_STARTED
17:26:38.0 (420047)|CODE_UNIT_STARTED|[EXTERNAL]|aura
17:26:38.0 (786485)|HEAP_ALLOCATE|[72]|Bytes:3
17:26:38.0 (853576)|HEAP_ALLOCATE|[77]|Bytes:152
17:26:38.0 (885401)|HEAP_ALLOCATE|[342]|Bytes:408
17:26:38.0 (913424)|HEAP_ALLOCATE|[355]|Bytes:408
17:26:38.0 (933705)|HEAP_ALLOCATE|[467]|Bytes:48
17:26:38.0 (964029)|HEAP_ALLOCATE|[139]|Bytes:6
17:26:38.0 (995943)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:26:38.0 (1012590)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:26:38.0 (13845810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:26:38.0 (13870677)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
17:26:38.0 (13922792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
17:26:38.0 (13935166)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
17:26:38.0 (15410414)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.inviteForKickoff
17:26:38.0 (15789483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
17:26:38.0 (15797462)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:83
17:26:38.0 (15800685)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:67
17:26:38.0 (15826003)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
17:26:38.0 (15831964)|STATEMENT_EXECUTE|[14]
17:26:38.0 (15840731)|STATEMENT_EXECUTE|[14]
17:26:38.0 (15895337)|HEAP_ALLOCATE|[50]|Bytes:5
17:26:38.0 (15929352)|HEAP_ALLOCATE|[56]|Bytes:5
17:26:38.0 (15947496)|HEAP_ALLOCATE|[64]|Bytes:7
17:26:38.0 (15994142)|SYSTEM_MODE_ENTER|true
17:26:38.0 (16015362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
17:26:38.0 (16022080)|STATEMENT_EXECUTE|[1014]
17:26:38.0 (16023966)|STATEMENT_EXECUTE|[1050]
17:26:38.0 (16025002)|STATEMENT_EXECUTE|[1072]
