38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:39:39.0 (362110)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
16:39:39.0 (399875)|EXECUTION_STARTED
16:39:39.0 (407997)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.getAccountPlanEditData
16:39:39.0 (865124)|HEAP_ALLOCATE|[72]|Bytes:3
16:39:39.0 (936718)|HEAP_ALLOCATE|[77]|Bytes:152
16:39:39.0 (972861)|HEAP_ALLOCATE|[342]|Bytes:408
16:39:39.0 (1009477)|HEAP_ALLOCATE|[355]|Bytes:408
16:39:39.0 (1044250)|HEAP_ALLOCATE|[467]|Bytes:48
16:39:39.0 (1086268)|HEAP_ALLOCATE|[139]|Bytes:6
16:39:39.0 (1111699)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
16:39:39.0 (1176432)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:83
16:39:39.0 (1182198)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
16:39:39.0 (1202765)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
16:39:39.0 (1209609)|STATEMENT_EXECUTE|[14]
16:39:39.0 (1217882)|STATEMENT_EXECUTE|[14]
16:39:39.0 (1272484)|HEAP_ALLOCATE|[50]|Bytes:5
16:39:39.0 (1312652)|HEAP_ALLOCATE|[56]|Bytes:5
16:39:39.0 (1329209)|HEAP_ALLOCATE|[64]|Bytes:7
16:39:39.0 (1353526)|SYSTEM_MODE_ENTER|true
16:39:39.0 (1387953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:39:39.0 (1396224)|STATEMENT_EXECUTE|[1021]
16:39:39.0 (1399200)|STATEMENT_EXECUTE|[1057]
16:39:39.0 (1400621)|STATEMENT_EXECUTE|[1079]
16:39:39.0 (1401556)|STATEMENT_EXECUTE|[1128]
16:39:39.0 (1402465)|STATEMENT_EXECUTE|[1161]
16:39:39.0 (1410911)|SYSTEM_MODE_EXIT|true
16:39:39.0 (1424369)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
16:39:39.0 (1438176)|SYSTEM_MODE_ENTER|false
16:39:39.0 (1452434)|VARIABLE_SCOPE_BEGIN|[124]|accId|String|false|false
16:39:39.0 (1477882)|VARIABLE_ASSIGNMENT|[124]|accId|null
16:39:39.0 (1482734)|VARIABLE_SCOPE_BEGIN|[124]|accPlanId|String|false|false
16:39:39.0 (1486454)|VARIABLE_ASSIGNMENT|[124]|accPlanId|null
16:39:39.0 (1489349)|VARIABLE_SCOPE_BEGIN|[124]|selectedYear|String|false|false
16:39:39.0 (1492448)|VARIABLE_ASSIGNMENT|[124]|selectedYear|null
16:39:39.0 (1505169)|SYSTEM_MODE_ENTER|true
16:39:39.0 (1510587)|HEAP_ALLOCATE|[126]|Bytes:5
16:39:39.0 (1514755)|STATEMENT_EXECUTE|[124]
16:39:39.0 (1516218)|STATEMENT_EXECUTE|[126]
16:39:39.0 (1521226)|VARIABLE_SCOPE_BEGIN|[126]|resp|P7S1_ApexResponse|true|false
16:39:39.0 (1527083)|VARIABLE_ASSIGNMENT|[126]|resp|null|
16:39:39.0 (1529057)|STATEMENT_EXECUTE|[128]
16:39:39.0 (1530067)|STATEMENT_EXECUTE|[128]
16:39:39.0 (1531072)|STATEMENT_EXECUTE|[129]
16:39:39.0 (1542532)|HEAP_ALLOCATE|[129]|Bytes:4
16:39:39.0 (1562935)|VARIABLE_SCOPE_BEGIN|[129]|result|Map<ANY,ANY>|true|false
16:39:39.0 (1597796)|VARIABLE_ASSIGNMENT|[129]|result|{"s":1,"v":{}}|0xfebccfa
16:39:39.0 (1652824)|HEAP_ALLOCATE|[131]|Bytes:85
