38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:43:36.0 (329396)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
13:43:36.0 (364332)|EXECUTION_STARTED
13:43:36.0 (371266)|CODE_UNIT_STARTED|[EXTERNAL]|aura
13:43:36.0 (684097)|HEAP_ALLOCATE|[72]|Bytes:3
13:43:36.0 (747352)|HEAP_ALLOCATE|[77]|Bytes:152
13:43:36.0 (767665)|HEAP_ALLOCATE|[342]|Bytes:408
13:43:36.0 (786179)|HEAP_ALLOCATE|[355]|Bytes:408
13:43:36.0 (803666)|HEAP_ALLOCATE|[467]|Bytes:48
13:43:36.0 (835687)|HEAP_ALLOCATE|[139]|Bytes:6
13:43:36.0 (864438)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
13:43:36.0 (880192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
13:43:36.0 (2001235)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getOverviewData
13:43:36.0 (2101623)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
13:43:36.0 (2111216)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
13:43:36.0 (2116660)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
13:43:36.0 (2121546)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
13:43:36.0 (2126698)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
13:43:36.0 (2136523)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
