37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
16:53:56.0 (82199)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
16:53:56.0 (120501)|EXECUTION_STARTED
16:53:56.0 (126838)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
16:53:56.0 (583757)|HEAP_ALLOCATE|[72]|Bytes:3
16:53:56.0 (645003)|HEAP_ALLOCATE|[77]|Bytes:152
16:53:56.0 (666024)|HEAP_ALLOCATE|[342]|Bytes:408
16:53:56.0 (687158)|HEAP_ALLOCATE|[355]|Bytes:408
16:53:56.0 (708111)|HEAP_ALLOCATE|[467]|Bytes:48
16:53:56.0 (744981)|HEAP_ALLOCATE|[139]|Bytes:6
16:53:56.0 (767981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
16:53:56.0 (772691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
16:53:56.0 (775112)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
16:53:56.0 (786346)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
16:53:56.0 (790798)|STATEMENT_EXECUTE|[14]
16:53:56.0 (795923)|STATEMENT_EXECUTE|[14]
16:53:56.0 (833604)|HEAP_ALLOCATE|[50]|Bytes:5
16:53:56.0 (858100)|HEAP_ALLOCATE|[56]|Bytes:5
16:53:56.0 (867081)|HEAP_ALLOCATE|[64]|Bytes:7
16:53:56.0 (886924)|SYSTEM_MODE_ENTER|true
16:53:56.0 (908166)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:53:56.0 (913170)|STATEMENT_EXECUTE|[933]
16:53:56.0 (914600)|STATEMENT_EXECUTE|[954]
16:53:56.0 (915794)|STATEMENT_EXECUTE|[976]
16:53:56.0 (916903)|STATEMENT_EXECUTE|[1022]
16:53:56.0 (918241)|STATEMENT_EXECUTE|[1055]
16:53:56.0 (924564)|SYSTEM_MODE_EXIT|true
16:53:56.0 (934416)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
16:53:56.0 (946994)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
16:53:56.0 (975174)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:53:56.0 (981353)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:53:56.0 (985434)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:56.0 (989038)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:56.0 (992605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:56.0 (996107)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:53:56.0 (1004880)|SYSTEM_MODE_ENTER|false
16:53:56.0 (1022245)|VARIABLE_SCOPE_BEGIN|[702]|accPlan|Som_Kam__c|true|false
16:53:56.0 (1084302)|VARIABLE_ASSIGNMENT|[702]|accPlan|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x3cb7f8f5
16:53:56.0 (1093504)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailsUpsert|List<Som_KamDetail__c>|true|false
16:53:56.0 (1116263)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailsUpsert|{"s":1,"v":[{"Som_KamTeamMember__c":"00557000006CIAuAAO","Som_KamTeam__c":"a1P3E0000008a35UAA","Id":"a2U3E0000004a1nUAA","Som_Kam__c":"a093E000000oeSsQAI"}]}|0x31f79d4b
16:53:56.0 (1121667)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailsDelete|List<Som_KamDetail__c>|true|false
16:53:56.0 (1131065)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailsDelete|{"s":1,"v":[{"Id":"a2U3E0000004aTKUAY"}]}|0x6b585c12
16:53:56.0 (1135161)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailCashInsUpsert|List<Som_KamDetailCashIn__c>|true|false
16:53:56.0 (1141330)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailCashInsUpsert|{"s":1,"v":[]}|0x4535003d
16:53:56.0 (1144746)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailCashInsDelete|List<Som_KamDetailCashIn__c>|true|false
