38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:32:41.0 (346894)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
18:32:41.0 (383913)|EXECUTION_STARTED
18:32:41.0 (389462)|CODE_UNIT_STARTED|[EXTERNAL]|aura
18:32:41.0 (702312)|HEAP_ALLOCATE|[72]|Bytes:3
18:32:41.0 (762564)|HEAP_ALLOCATE|[77]|Bytes:152
18:32:41.0 (781839)|HEAP_ALLOCATE|[342]|Bytes:408
18:32:41.0 (801513)|HEAP_ALLOCATE|[355]|Bytes:408
18:32:41.0 (819529)|HEAP_ALLOCATE|[467]|Bytes:48
18:32:41.0 (848236)|HEAP_ALLOCATE|[139]|Bytes:6
18:32:41.0 (873537)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:32:41.0 (889858)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:32:41.0 (1977532)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
18:32:41.0 (2074890)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
18:32:41.0 (2082479)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
18:32:41.0 (2085632)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
18:32:41.0 (2088541)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
18:32:41.0 (2092011)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
18:32:41.0 (2095081)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
18:32:41.0 (2098417)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
18:32:41.0 (2101650)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
18:32:41.0 (2248505)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
18:32:41.0 (2255603)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
18:32:41.0 (2272586)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
18:32:41.0 (2276548)|STATEMENT_EXECUTE|[1]
18:32:41.0 (2284110)|STATEMENT_EXECUTE|[1]
