37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
09:33:12.0 (93390)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
09:33:12.0 (138555)|EXECUTION_STARTED
09:33:12.0 (144106)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.saveAccountPlan
09:33:12.0 (692489)|HEAP_ALLOCATE|[72]|Bytes:3
09:33:12.0 (759848)|HEAP_ALLOCATE|[77]|Bytes:152
09:33:12.0 (781812)|HEAP_ALLOCATE|[342]|Bytes:408
09:33:12.0 (800535)|HEAP_ALLOCATE|[355]|Bytes:408
09:33:12.0 (817917)|HEAP_ALLOCATE|[467]|Bytes:48
09:33:12.0 (852218)|HEAP_ALLOCATE|[139]|Bytes:6
09:33:12.0 (875359)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
09:33:12.0 (879964)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
09:33:12.0 (882466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:35
09:33:12.0 (905256)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
09:33:12.0 (911465)|STATEMENT_EXECUTE|[14]
09:33:12.0 (917217)|STATEMENT_EXECUTE|[14]
09:33:12.0 (957830)|HEAP_ALLOCATE|[50]|Bytes:5
09:33:12.0 (986072)|HEAP_ALLOCATE|[56]|Bytes:5
09:33:12.0 (994664)|HEAP_ALLOCATE|[64]|Bytes:7
09:33:12.0 (1024335)|SYSTEM_MODE_ENTER|true
09:33:12.0 (1054196)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:33:12.0 (1063233)|STATEMENT_EXECUTE|[933]
09:33:12.0 (1065045)|STATEMENT_EXECUTE|[954]
09:33:12.0 (1066230)|STATEMENT_EXECUTE|[976]
09:33:12.0 (1067150)|STATEMENT_EXECUTE|[1022]
09:33:12.0 (1068698)|STATEMENT_EXECUTE|[1055]
09:33:12.0 (1076396)|SYSTEM_MODE_EXIT|true
09:33:12.0 (1090656)|METHOD_EXIT|[14]|Som_Kam_CmpCtrl
09:33:12.0 (1106314)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
09:33:12.0 (1138787)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
09:33:12.0 (1144981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (1151363)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (1156147)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (1159973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (1163744)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (1172312)|SYSTEM_MODE_ENTER|false
09:33:12.0 (1186688)|VARIABLE_SCOPE_BEGIN|[702]|accPlan|Som_Kam__c|true|false
09:33:12.0 (1258810)|VARIABLE_ASSIGNMENT|[702]|accPlan|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x5ab286d0
09:33:12.0 (1267656)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailsUpsert|List<Som_KamDetail__c>|true|false
09:33:12.0 (1298291)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailsUpsert|{"s":1,"v":[{"Som_KamTeamMember__c":"00557000006CIAuAAO","Som_KamTeam__c":"a1P3E0000008a35UAA","Id":"a2U3E0000004a1nUAA","Som_Kam__c":"a093E000000oeSsQAI"},{"Som_KamTeamMember__c":"005D00000048edsIAA","Som_Status__c":"Created","Som_KamTeam__c":"a1P3E0000008a2gUAA"}]}|0x8ca5c85
09:33:12.0 (1304745)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailsDelete|List<Som_KamDetail__c>|true|false
09:33:12.0 (1311682)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailsDelete|{"s":1,"v":[]}|0x61fbebc1
09:33:12.0 (1314768)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailCashInsUpsert|List<Som_KamDetailCashIn__c>|true|false
09:33:12.0 (1322331)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailCashInsUpsert|{"s":1,"v":[]}|0x4da0a104
09:33:12.0 (1325858)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailCashInsDelete|List<Som_KamDetailCashIn__c>|true|false
09:33:12.0 (1330909)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailCashInsDelete|{"s":1,"v":[]}|0x3ea3a66
09:33:12.0 (1333678)|VARIABLE_SCOPE_BEGIN|[702]|accPlanStrategies|List<Som_KamStrategyProfileTopic__c>|true|false
09:33:12.0 (1338537)|VARIABLE_ASSIGNMENT|[702]|accPlanStrategies|{"s":1,"v":[]}|0x599e60ea
09:33:12.0 (1341309)|VARIABLE_SCOPE_BEGIN|[702]|accPlanDetailStrategies|List<Som_KamStrategyProfileTopic__c>|true|false
09:33:12.0 (1346474)|VARIABLE_ASSIGNMENT|[702]|accPlanDetailStrategies|{"s":1,"v":[]}|0x67852dfb
09:33:12.0 (1367696)|SYSTEM_MODE_ENTER|true
09:33:12.0 (1373410)|HEAP_ALLOCATE|[711]|Bytes:5
09:33:12.0 (1378344)|STATEMENT_EXECUTE|[710]
09:33:12.0 (1380189)|STATEMENT_EXECUTE|[711]
09:33:12.0 (1386483)|VARIABLE_SCOPE_BEGIN|[711]|resp|P7S1_ApexResponse|true|false
09:33:12.0 (1393055)|VARIABLE_ASSIGNMENT|[711]|resp|null|
09:33:12.0 (1395099)|STATEMENT_EXECUTE|[712]
09:33:12.0 (1803325)|SAVEPOINT_SET|[712]|SavepointValue0
09:33:12.0 (1820388)|HEAP_ALLOCATE|[712]|Bytes:16
09:33:12.0 (1835341)|VARIABLE_SCOPE_BEGIN|[712]|sp|System.Savepoint|true|false
09:33:12.0 (1959111)|VARIABLE_ASSIGNMENT|[712]|sp|"common.apex.runtime.impl.ApexUserSavepoint@2fe5188e"|0x2fe5188e
09:33:12.0 (1964496)|STATEMENT_EXECUTE|[714]
09:33:12.0 (1965875)|STATEMENT_EXECUTE|[714]
09:33:12.0 (1967042)|STATEMENT_EXECUTE|[715]
09:33:12.0 (2013768)|VARIABLE_SCOPE_BEGIN|[715]|isNew|Boolean|false|false
09:33:12.0 (2022121)|HEAP_ALLOCATE|[715]|Bytes:5
09:33:12.0 (2029579)|VARIABLE_ASSIGNMENT|[715]|isNew|false
09:33:12.0 (2031800)|STATEMENT_EXECUTE|[718]
09:33:12.0 (2034959)|HEAP_ALLOCATE|[718]|Bytes:149
09:33:12.0 (2046747)|HEAP_ALLOCATE|[718]|Bytes:4
09:33:12.0 (2506869)|SOQL_EXECUTE_BEGIN|[718]|Aggregations:0|SELECT Id, Name, Som_Kam__c, Som_KamDetail__c, Som_Description__c, Som_Template__c FROM Som_KamStrategyProfileTopic__c WHERE Som_IsTemplate__c = TRUE
09:33:12.0 (6009837)|SOQL_EXECUTE_END|[718]|Rows:0
09:33:12.0 (6036983)|HEAP_ALLOCATE|[718]|Bytes:4
09:33:12.0 (6045040)|HEAP_ALLOCATE|[718]|Bytes:0
09:33:12.0 (6072616)|HEAP_ALLOCATE|[718]|Bytes:4
09:33:12.0 (6081423)|VARIABLE_SCOPE_BEGIN|[718]|profileTemplates|List<Som_KamStrategyProfileTopic__c>|true|false
09:33:12.0 (6097621)|VARIABLE_ASSIGNMENT|[718]|profileTemplates|{"s":1,"v":[]}|0x5b886c66
09:33:12.0 (6101506)|STATEMENT_EXECUTE|[732]
09:33:12.0 (6108048)|HEAP_ALLOCATE|[732]|Bytes:4
09:33:12.0 (6192802)|VARIABLE_SCOPE_BEGIN|[732]|newProfiles|List<Som_KamStrategyProfileTopic__c>|true|false
09:33:12.0 (6200443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (6211557)|VARIABLE_ASSIGNMENT|[732]|newProfiles|{"s":1,"v":[]}|0x652a90c9
09:33:12.0 (6215398)|STATEMENT_EXECUTE|[734]
09:33:12.0 (6220208)|VARIABLE_SCOPE_BEGIN|[734]|apTemp|Som_Kam__c|true|false
09:33:12.0 (6244625)|VARIABLE_ASSIGNMENT|[734]|apTemp|{"Som_EmailText__c":"Test Einladungstext","Som_Year__c":2016,"Id":"a093E000000oeSsQAI","Som_Account__c":"0013E000005oDexQAE","Som_Kickoff__c":"2016-06-30T00:00:00.000Z"}|0x5ab286d0
09:33:12.0 (6248974)|STATEMENT_EXECUTE|[736]
09:33:12.0 (6294872)|HEAP_ALLOCATE|[736]|Bytes:8
09:33:12.0 (6319863)|DML_BEGIN|[736]|Op:Upsert|Type:Som_Kam__c|Rows:1
09:33:12.0 (6345766)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:33:12.0 (21272750)|CODE_UNIT_STARTED|[EXTERNAL]|01q3E0000004F1q|Som_Kam on Som_Kam trigger event BeforeUpdate for [a093E000000oeSs]
09:33:12.0 (21314230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:33:12.0 (21347049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:33:12.0 (21423744)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (21431887)|VARIABLE_SCOPE_BEGIN|[14]|this|Som_Kam|true|false
09:33:12.0 (21471420)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x65c5f1f5
09:33:12.0 (21509292)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:33:12.0 (21516234)|VARIABLE_SCOPE_BEGIN|[14]|this|Som_Kam|true|false
09:33:12.0 (21528942)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x65c5f1f5
09:33:12.0 (21533424)|STATEMENT_EXECUTE|[14]
