38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
18:36:14.0 (347156)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
18:36:14.0 (387765)|EXECUTION_STARTED
18:36:14.0 (394698)|CODE_UNIT_STARTED|[EXTERNAL]|aura
18:36:14.0 (725615)|HEAP_ALLOCATE|[72]|Bytes:3
18:36:14.0 (772179)|HEAP_ALLOCATE|[77]|Bytes:152
18:36:14.0 (792638)|HEAP_ALLOCATE|[342]|Bytes:408
18:36:14.0 (815847)|HEAP_ALLOCATE|[355]|Bytes:408
18:36:14.0 (837747)|HEAP_ALLOCATE|[467]|Bytes:48
18:36:14.0 (863698)|HEAP_ALLOCATE|[139]|Bytes:6
18:36:14.0 (891179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:36:14.0 (906924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:36:14.0 (15051631)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:36:14.0 (15074423)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
18:36:14.0 (15126189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
18:36:14.0 (15136064)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
18:36:14.0 (15182042)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
18:36:14.0 (15191700)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
18:36:14.0 (16673169)|CODE_UNIT_STARTED|[EXTERNAL]|01p3E0000004a8n|Som_Kam_CmpCtrl.inviteForKickoff2
18:36:14.0 (17608456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:89
18:36:14.0 (17617466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:83
18:36:14.0 (17620546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
18:36:14.0 (17643158)|METHOD_ENTRY|[14]|01p3E0000004a8n|Som_Kam_CmpCtrl.Som_Kam_CmpCtrl()
18:36:14.0 (17649049)|STATEMENT_EXECUTE|[14]
