38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
19:07:34.0 (343834)|USER_INFO|[EXTERNAL]|00557000005jeEC|p7s1.bschneider@factory42.com.kam|Mitteleuropäische Normalzeit|GMT+02:00
19:07:34.0 (378882)|EXECUTION_STARTED
19:07:34.0 (386929)|CODE_UNIT_STARTED|[EXTERNAL]|aura
19:07:34.0 (765831)|HEAP_ALLOCATE|[72]|Bytes:3
19:07:34.0 (834547)|HEAP_ALLOCATE|[77]|Bytes:152
19:07:34.0 (856825)|HEAP_ALLOCATE|[342]|Bytes:408
19:07:34.0 (875436)|HEAP_ALLOCATE|[355]|Bytes:408
19:07:34.0 (892700)|HEAP_ALLOCATE|[467]|Bytes:48
19:07:34.0 (926590)|HEAP_ALLOCATE|[139]|Bytes:6
19:07:34.0 (955584)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
19:07:34.0 (973783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
19:07:34.0 (2599660)|CODE_UNIT_STARTED|[EXTERNAL]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.getMediaData
19:07:34.0 (2702007)|VARIABLE_SCOPE_BEGIN|[6]|P7S1_AccountDashboardCmpCtrl.AA_ACCOUNT_FIELD_ID|String|false|true
19:07:34.0 (2710739)|VARIABLE_SCOPE_BEGIN|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|String|false|true
19:07:34.0 (2715345)|VARIABLE_SCOPE_BEGIN|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|String|false|true
19:07:34.0 (2719594)|VARIABLE_SCOPE_BEGIN|[10]|P7S1_AccountDashboardCmpCtrl.PREFIX_AA|String|false|true
19:07:34.0 (2724209)|VARIABLE_SCOPE_BEGIN|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|String|false|true
19:07:34.0 (2728768)|VARIABLE_SCOPE_BEGIN|[8]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AT|String|false|true
19:07:34.0 (2733813)|VARIABLE_SCOPE_BEGIN|[7]|P7S1_AccountDashboardCmpCtrl.RECID_AI_AU|String|false|true
19:07:34.0 (2738103)|VARIABLE_SCOPE_BEGIN|[9]|P7S1_AccountDashboardCmpCtrl.RECID_AI_LI|String|false|true
19:07:34.0 (2894097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
19:07:34.0 (2901486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:57
19:07:34.0 (2920228)|METHOD_ENTRY|[1]|01p570000010d3m|P7S1_AccountDashboardCmpCtrl.P7S1_AccountDashboardCmpCtrl()
19:07:34.0 (2924628)|STATEMENT_EXECUTE|[1]
19:07:34.0 (2930405)|STATEMENT_EXECUTE|[1]
19:07:34.0 (2970960)|HEAP_ALLOCATE|[50]|Bytes:5
19:07:34.0 (3000888)|HEAP_ALLOCATE|[56]|Bytes:5
19:07:34.0 (3011943)|HEAP_ALLOCATE|[64]|Bytes:7
19:07:34.0 (3037668)|SYSTEM_MODE_ENTER|true
19:07:34.0 (3062702)|HEAP_ALLOCATE|[3]|Bytes:5
19:07:34.0 (3067129)|STATEMENT_EXECUTE|[3]
19:07:34.0 (3071534)|HEAP_ALLOCATE|[3]|Bytes:23
19:07:34.0 (44775405)|HEAP_ALLOCATE|[3]|Bytes:11
19:07:34.0 (44848010)|VARIABLE_ASSIGNMENT|[3]|P7S1_AccountDashboardCmpCtrl.QUEUE_MEDIABOARD|"Media Board"
19:07:34.0 (44853339)|STATEMENT_EXECUTE|[4]
19:07:34.0 (44858613)|HEAP_ALLOCATE|[4]|Bytes:23
19:07:34.0 (44898534)|HEAP_ALLOCATE|[4]|Bytes:12
19:07:34.0 (44913419)|VARIABLE_ASSIGNMENT|[4]|P7S1_AccountDashboardCmpCtrl.FOLDER_LOGOS|"Entity Logos"
19:07:34.0 (44916005)|STATEMENT_EXECUTE|[5]
19:07:34.0 (44919205)|HEAP_ALLOCATE|[5]|Bytes:24
19:07:34.0 (44938230)|HEAP_ALLOCATE|[5]|Bytes:16
19:07:34.0 (44951232)|VARIABLE_ASSIGNMENT|[5]|P7S1_AccountDashboardCmpCtrl.DEFAULT_LOGO|"Sales Excellence"
19:07:34.0 (44953879)|STATEMENT_EXECUTE|[6]
19:07:34.0 (44956728)|HEAP_ALLOCATE|[6]|Bytes:33
